tweet_id,timestamp,source,name,stage,img_num,prediction1,p1_confidence,p1_dog,prediction2,p2_confidence,p2_dog,prediction3,p3_confidence,p3_dog,retweet_count,favorite_count
842765311967449089,2017-03-17 15:51:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Indie,,1,Tub,0.665238,False,Bucket,0.105166,False,Labrador_Retriever,0.0293399,True,1439,7321
842535590457499648,2017-03-17 00:38:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Winnie,,1,Pembroke,0.685084,True,Cardigan,0.314608,True,Basenji,0.000159824,True,3937,19637
842163532590374912,2017-03-16 00:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",George,,2,French_Bulldog,0.891227,True,Soccer_Ball,0.022811,False,Bull_Mastiff,0.012852,True,6568,26569
842115215311396866,2017-03-15 20:48:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bentley,,1,Chow,0.293493,True,Newfoundland,0.181336,True,Schipperke,0.1251519999999999,True,3386,15204
841680585030541313,2017-03-14 16:01:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Penny,,1,Chihuahua,0.547401,True,Bow_Tie,0.1983609999999999,False,Pembroke,0.0584924999999999,True,8748,27854
841439858740625411,2017-03-14 00:04:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,3,Military_Uniform,0.853684,False,Labrador_Retriever,0.0481999,True,Groenendael,0.0153943999999999,True,4168,13755
841314665196081154,2017-03-13 15:47:01,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Max,,1,Afghan_Hound,0.903712,True,Saluki,0.0352149999999999,True,Bloodhound,0.0265655,True,5312,17305
841077006473256960,2017-03-13 00:02:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dawn,,1,Brittany_Spaniel,0.962985,True,Blenheim_Spaniel,0.0148199999999999,True,Clumber,0.00955711,True,5991,24926
840696689258311684,2017-03-11 22:51:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Web_Site,0.8417680000000001,False,Rule,0.00708731,False,Envelope,0.0068203,False,1116,13377
840632337062862849,2017-03-11 18:35:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maddie,,1,Golden_Retriever,0.711148,True,Cocker_Spaniel,0.1579289999999999,True,Labrador_Retriever,0.0595818999999999,True,1972,9761
840370681858686976,2017-03-11 01:15:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Teapot,0.981819,False,Cup,0.0140257999999999,False,Coffeepot,0.00242054,False,5146,17918
840268004936019968,2017-03-10 18:27:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Monty,,3,Chesapeake_Bay_Retriever,0.8639870000000001,True,Labrador_Retriever,0.0526323,True,Kelpie,0.0325736,True,6497,20950
839990271299457024,2017-03-10 00:04:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sojourner,,2,Staffordshire_Bullterrier,0.604938,True,American_Staffordshire_Terrier,0.31154,True,Boston_Bull,0.0371591,True,2597,14640
839549326359670784,2017-03-08 18:52:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Winston,,1,Swing,0.393527,False,Norwich_Terrier,0.05248,True,Pembroke,0.0499005999999999,True,8805,29957
839239871831150596,2017-03-07 22:22:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Odie,,3,Leonberg,0.927021,True,Newfoundland,0.0500091,True,Saint_Bernard,0.0107278,True,7422,29684
838921590096166913,2017-03-07 01:17:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arlo,,1,Border_Terrier,0.664538,True,Brabancon_Griffon,0.170451,True,Yorkshire_Terrier,0.0878236,True,2357,12183
838561493054533637,2017-03-06 01:26:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Walter,,1,Kelpie,0.2165619999999999,True,Doormat,0.139994,False,Dalmatian,0.13282,True,1504,11892
838476387338051585,2017-03-05 19:48:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stanley,,3,Great_Pyrenees,0.997692,True,Kuvasz,0.00100064,True,Newfoundland,0.000404556,True,5484,24664
838083903487373313,2017-03-04 17:49:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Daisy,,2,Chow,0.800975,True,Seat_Belt,0.164133,False,Pomeranian,0.017981,True,3582,19183
837820167694528512,2017-03-04 00:21:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,pupper,1,Golden_Retriever,0.887625,True,Labrador_Retriever,0.0687175,True,Kuvasz,0.0303868,True,8952,37277
837482249356513284,2017-03-03 01:58:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Waffles,,2,Birdhouse,0.541196,False,Can_Opener,0.121094,False,Carton,0.0561367,False,495,4204
837471256429613056,2017-03-03 01:14:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vincent,,1,Norwegian_Elkhound,0.976255,True,Keeshond,0.0139902,True,Seat_Belt,0.00211054,False,2631,13967
837366284874571778,2017-03-02 18:17:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy,,1,American_Staffordshire_Terrier,0.660085,True,Staffordshire_Bullterrier,0.334947,True,Dalmatian,0.00269716,True,6005,23074
837110210464448512,2017-03-02 01:20:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Clark,pupper,1,Siberian_Husky,0.767696,True,Eskimo_Dog,0.217079,True,Malamute,0.0116568,True,2731,17480
836989968035819520,2017-03-01 17:22:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mookie,,1,Shopping_Cart,0.572422,False,Shopping_Basket,0.414002,False,Toy_Poodle,0.0058873,True,2610,13879
836753516572119041,2017-03-01 01:42:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meera,doggo,1,Mortarboard,0.936882,False,Academic_Gown,0.0208154,False,Schipperke,0.0115635,True,5237,21029
836677758902222849,2017-02-28 20:41:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oliver,,2,Leopard,0.7974100000000001,False,Jaguar,0.0954866,False,Snow_Leopard,0.0796941,False,2522,13782
836380477523124226,2017-02-28 01:00:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ava,pupper,1,Wooden_Spoon,0.0824886,False,Sliding_Door,0.0610164999999999,False,Grand_Piano,0.0550861,False,3337,16037
836260088725786625,2017-02-27 17:01:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lucy,,1,Borzoi,0.564688,True,Ice_Bear,0.0782674999999999,False,Pembroke,0.0579161999999999,True,4850,23177
836001077879255040,2017-02-26 23:52:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,4,Samoyed,0.963558,True,White_Wolf,0.0198476,False,Malamute,0.00590434,True,4935,20924
835574547218894849,2017-02-25 19:37:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eli,,1,Staffordshire_Bullterrier,0.6106550000000001,True,Muzzle,0.132138,False,American_Staffordshire_Terrier,0.109544,True,4121,19447
835297930240217089,2017-02-25 01:18:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ash,,1,Rottweiler,0.341276,True,Border_Terrier,0.3362199999999999,True,Gordon_Setter,0.0454483,True,3381,17847
835264098648616962,2017-02-24 23:04:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lola,,2,Hyena,0.736871,False,Chesapeake_Bay_Retriever,0.0875033,True,Meerkat,0.0420578,False,1939,8503
835172783151792128,2017-02-24 17:01:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,2,Border_Collie,0.663138,True,Collie,0.152494,True,Cardigan,0.0354706,True,6516,28552
835152434251116546,2017-02-24 15:40:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,3,Swing,0.967066,False,American_Staffordshire_Terrier,0.0127309,True,Staffordshire_Bullterrier,0.00703922,True,3443,24574
834931633769889797,2017-02-24 01:03:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tucker,,1,Ice_Bear,0.330573,False,Soft-Coated_Wheaten_Terrier,0.196476,True,Irish_Terrier,0.0730965,True,1878,11838
834786237630337024,2017-02-23 15:25:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tobi,,1,Border_Terrier,0.156276,True,Norwegian_Elkhound,0.125912,True,Boston_Bull,0.0966239,True,6159,22943
834574053763584002,2017-02-23 01:22:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,doggo,1,Toilet_Tissue,0.262936,False,Golden_Retriever,0.226564,True,Bathtub,0.0788789999999999,False,2882,14993
834458053273591808,2017-02-22 17:41:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chester,,1,Rhodesian_Ridgeback,0.4686189999999999,True,Whippet,0.177531,True,Redbone,0.106552,True,1899,10512
834209720923721728,2017-02-22 01:14:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wilson,,1,Golden_Retriever,0.754799,True,Pekinese,0.1978609999999999,True,Labrador_Retriever,0.00865404,True,5476,22594
834167344700198914,2017-02-21 22:26:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sunshine,,1,Ox,0.991682,False,Bison,0.00533452,False,Water_Buffalo,0.00113025,False,4130,17194
834086379323871233,2017-02-21 17:04:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lipton,,1,Bath_Towel,0.736759,False,Sleeping_Bag,0.0629591,False,Labrador_Retriever,0.0452626999999999,True,2512,14296
833863086058651648,2017-02-21 02:17:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bentley,,1,Kuvasz,0.4949689999999999,True,Great_Pyrenees,0.312632,True,Golden_Retriever,0.141736,True,2729,14661
833826103416520705,2017-02-20 23:50:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Charlie,,1,Chihuahua,0.438054,True,Kelpie,0.149706,True,Pembroke,0.0964805,True,3904,16728
833722901757046785,2017-02-20 17:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bronte,,1,West_Highland_White_Terrier,0.918144,True,Maltese_Dog,0.0257207,True,Lakeland_Terrier,0.0202111,True,3636,22585
833479644947025920,2017-02-20 00:53:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Poppy,,3,Golden_Retriever,0.727039,True,Cocker_Spaniel,0.0711398,True,Tibetan_Mastiff,0.0486941999999999,True,2357,16258
833124694597443584,2017-02-19 01:23:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gidget,pupper,3,Cardigan,0.7105229999999999,True,Kelpie,0.106102,True,Shopping_Cart,0.0554755,False,5513,22133
832998151111966721,2017-02-18 17:00:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rhino,doggo,1,Boxer,0.539036,True,French_Bulldog,0.317617,True,Bull_Mastiff,0.0939285,True,2522,14549
832757312314028032,2017-02-18 01:03:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Willow,,2,Cardigan,0.160888,True,Staffordshire_Bullterrier,0.159441,True,Boston_Bull,0.154368,True,4127,18423
832636094638288896,2017-02-17 17:01:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Orion,,1,Eskimo_Dog,0.5250319999999999,True,Siberian_Husky,0.252238,True,Malamute,0.2168389999999999,True,3220,17379
832397543355072512,2017-02-17 01:13:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Eevee,,1,Pekinese,0.988916,True,Brabancon_Griffon,0.0016768,True,Siamese_Cat,0.00112589,False,2548,13126
832369877331693569,2017-02-16 23:23:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Charlie,,1,Kelpie,0.50469,True,German_Short-Haired_Pointer,0.105208,True,Staffordshire_Bullterrier,0.0543385,True,3652,18792
832273440279240704,2017-02-16 17:00:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Smiley,doggo,1,Pembroke,0.134081,True,Ice_Bear,0.0519278,False,Pug,0.0443109,True,2673,12385
832032802820481025,2017-02-16 01:04:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Miguel,doggo,1,Whippet,0.601712,True,Ibizan_Hound,0.152662,True,Italian_Greyhound,0.135055,True,4746,13887
831939777352105988,2017-02-15 18:54:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Emanuel,doggo,1,Pomeranian,0.153862,True,Marmot,0.0912338999999999,False,Grey_Fox,0.0906441,False,7031,26404
831911600680497154,2017-02-15 17:02:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kuyu,,4,Bloodhound,0.777562,True,Great_Dane,0.0474176,True,Leonberg,0.0179431,True,7458,30380
831670449226514432,2017-02-15 01:04:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Daisy,,1,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,2059,11469
831650051525054464,2017-02-14 23:43:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,Eskimo_Dog,0.530416,True,Siberian_Husky,0.180335,True,Norwegian_Elkhound,0.104314,True,2243,7908
831552930092285952,2017-02-14 17:17:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dutch,,1,Chihuahua,0.257415,True,Pembroke,0.161442,True,French_Bulldog,0.0921429,True,2632,9872
831322785565769729,2017-02-14 02:02:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pete,doggo,1,Old_English_Sheepdog,0.999715,True,Tibetan_Terrier,4.62967e-05,True,Guinea_Pig,4.1184300000000005e-05,False,1744,10042
831315979191906304,2017-02-14 01:35:49,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,pupper,4,Briard,0.982755,True,Soft-Coated_Wheaten_Terrier,0.00908435,True,Bouvier_Des_Flandres,0.0046928,True,1264,7117
831309418084069378,2017-02-14 01:09:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Scooter,,1,Doberman,0.3693889999999999,True,Kelpie,0.132449,True,Labrador_Retriever,0.0747273,True,2786,12819
831262627380748289,2017-02-13 22:03:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tucker,,1,Cocker_Spaniel,0.263323,True,Brittany_Spaniel,0.20055,True,Doormat,0.193414,False,2350,13066
830956169170665475,2017-02-13 01:46:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reggie,,1,Kuvasz,0.451516,True,Golden_Retriever,0.317196,True,English_Setter,0.132759,True,1735,8735
830583320585068544,2017-02-12 01:04:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lilly,,1,Labrador_Retriever,0.908703,True,Seat_Belt,0.0570909,False,Pug,0.0119335,True,19297,73397
830097400375152640,2017-02-10 16:53:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Samson,,4,Toy_Poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,3455,10804
829861396166877184,2017-02-10 01:15:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mia,,1,Border_Terrier,0.394486,True,Staffordshire_Bullterrier,0.3765739999999999,True,American_Staffordshire_Terrier,0.0312916,True,2243,13441
829501995190984704,2017-02-09 01:27:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Leo,,1,French_Bulldog,0.950851,True,Pekinese,0.0151996,True,Pug,0.0110936,True,12224,34913
829449946868879360,2017-02-08 22:00:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,doggo,1,Labrador_Retriever,0.315163,True,Golden_Retriever,0.1532099999999999,True,Pekinese,0.132791,True,2329,11519
829374341691346946,2017-02-08 17:00:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Astrid,doggo,1,Staffordshire_Bullterrier,0.757547,True,American_Staffordshire_Terrier,0.14995,True,Chesapeake_Bay_Retriever,0.0475226999999999,True,10706,38074
829141528400556032,2017-02-08 01:35:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Malcolm,,2,Golden_Retriever,0.57314,True,Cocker_Spaniel,0.111159,True,Gibbon,0.0941268999999999,False,8530,26952
829011960981237760,2017-02-07 17:00:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dexter,,2,Boxer,0.312221,True,Dalmatian,0.24404,True,Conch,0.130273,False,18627,58302
828770345708580865,2017-02-07 01:00:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alfie,,1,Seat_Belt,0.765979,False,Chesapeake_Bay_Retriever,0.0338986,True,Polecat,0.0272515999999999,False,6746,28085
828708714936930305,2017-02-06 20:55:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fiona,,1,Hippopotamus,0.942911,False,Mexican_Hairless,0.00838837,True,Ice_Lolly,0.00620647,False,12882,40241
828650029636317184,2017-02-06 17:02:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",one,,1,Golden_Retriever,0.649209,True,Chesapeake_Bay_Retriever,0.19856,True,Vizsla,0.0561999,True,1544,10467
828409743546925057,2017-02-06 01:07:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mutt,,1,Teddy,0.908457,False,Toy_Poodle,0.0180397999999999,True,Standard_Poodle,0.0126671,True,1305,6898
828408677031882754,2017-02-06 01:03:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bear,,1,Weimaraner,0.1330329999999999,True,Chesapeake_Bay_Retriever,0.092227,True,American_Staffordshire_Terrier,0.0650945,True,1477,8398
828381636999917570,2017-02-05 23:15:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Doobert,doggo,1,Bedlington_Terrier,0.3925349999999999,True,Labrador_Retriever,0.0890217,True,Clumber,0.0817998,True,2554,13864
828376505180889089,2017-02-05 22:55:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Beebop,,1,American_Staffordshire_Terrier,0.5230859999999999,True,Staffordshire_Bullterrier,0.186168,True,Chihuahua,0.0420894,True,1216,8112
828372645993398273,2017-02-05 22:40:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Alexander,,1,Malamute,0.663047,True,Eskimo_Dog,0.207779,True,Tibetan_Mastiff,0.0409488,True,3344,13756
828046555563323392,2017-02-05 01:04:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sailer,,3,Patio,0.272972,False,Window_Screen,0.131295,False,Boathouse,0.0463925,False,3260,12923
828011680017821696,2017-02-04 22:45:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brutus,,1,American_Staffordshire_Terrier,0.936662,True,Staffordshire_Bullterrier,0.0329990999999999,True,Bull_Mastiff,0.0171834,True,2451,11411
827933404142436356,2017-02-04 17:34:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kona,pupper,2,German_Shepherd,0.8061149999999999,True,Tibetan_Mastiff,0.104831,True,Kelpie,0.0381482,True,5987,22180
827653905312006145,2017-02-03 23:04:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Boots,,1,Collie,0.285555,True,Border_Collie,0.217306,True,Saint_Bernard,0.143245,True,3433,16983
827600520311402496,2017-02-03 19:31:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tucker,,1,Pembroke,0.325638,True,Golden_Retriever,0.317235,True,Labrador_Retriever,0.116087,True,1082,8143
827324948884643840,2017-02-03 01:16:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ralphie,,1,Golden_Retriever,0.352486,True,Toy_Poodle,0.178884,True,Labrador_Retriever,0.0841643999999999,True,3510,17523
827199976799354881,2017-02-02 17:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Charlie,,4,Great_Dane,0.8696809999999999,True,American_Staffordshire_Terrier,0.0266582,True,Boxer,0.0198660999999999,True,2579,11659
826958653328592898,2017-02-02 01:01:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Loki,doggo,1,Golden_Retriever,0.6173890000000001,True,Labrador_Retriever,0.337053,True,Tennis_Ball,0.00855442,False,5757,23767
826848821049180160,2017-02-01 17:44:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cupid,doggo,4,Great_Pyrenees,0.858764,True,Golden_Retriever,0.0235257,True,Pekinese,0.0171039,True,11878,40325
826598365270007810,2017-02-01 01:09:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pawnd,,1,French_Bulldog,0.628119,True,Siamese_Cat,0.117397,False,Cougar,0.0827648999999999,False,2709,11117
826476773533745153,2017-01-31 17:06:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pilot,doggo,1,German_Shepherd,0.7418600000000001,True,Tibetan_Mastiff,0.1228119999999999,True,Kelpie,0.10046,True,4821,20275
826240494070030336,2017-01-31 01:27:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1,French_Bulldog,0.903048,True,Pug,0.0962421,True,Boston_Bull,0.000234364,True,2965,14614
826204788643753985,2017-01-30 23:05:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,doggo,2,Labrador_Retriever,0.782058,True,Golden_Retriever,0.156581,True,Soft-Coated_Wheaten_Terrier,0.00727512,True,1075,5361
826115272272650244,2017-01-30 17:10:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ike,,1,Tennis_Ball,0.997071,False,Golden_Retriever,0.00233085,True,Kuvasz,0.000283472,True,3599,17299
825876512159186944,2017-01-30 01:21:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mo,,1,Shopping_Cart,0.995941,False,Shopping_Basket,0.00405697,False,Mousetrap,8.83283e-07,False,2146,11525
825829644528148480,2017-01-29 22:15:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Toby,,2,Great_Pyrenees,0.8534069999999999,True,Golden_Retriever,0.0535313,True,English_Setter,0.0458299,True,2848,14025
825535076884762624,2017-01-29 02:44:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,puppo,1,Rottweiler,0.681495,True,Tibetan_Mastiff,0.14794,True,Black-And-Tan_Coonhound,0.0245252,True,19669,56413
825147591692263424,2017-01-28 01:04:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sweet,,1,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy_Poodle,0.136545,True,5244,20181
825026590719483904,2017-01-27 17:04:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Pablo,puppo,2,Eskimo_Dog,0.524454,True,Siberian_Husky,0.467678,True,Malamute,0.00497584,True,1483,7020
824775126675836928,2017-01-27 00:24:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Scooter,,1,Border_Terrier,0.610499,True,Malinois,0.0902911999999999,True,Airedale,0.0686247,True,4069,16508
824663926340194305,2017-01-26 17:02:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wilson,,1,English_Setter,0.526488,True,Golden_Retriever,0.402815,True,Irish_Setter,0.0344178,True,1993,11113
824325613288833024,2017-01-25 18:38:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,pupper,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True,11848,12999
824297048279236611,2017-01-25 16:45:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nala,,2,Teddy,0.58823,False,Jigsaw_Puzzle,0.0289096,False,Doormat,0.0222507,False,4463,16625
823939628516474880,2017-01-24 17:04:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Cash,,1,Schipperke,0.234076,True,Curly-Coated_Retriever,0.193093,True,Labrador_Retriever,0.0951966,True,3123,11755
823699002998870016,2017-01-24 01:08:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Winston,,1,Cairn,0.203999,True,Snorkel,0.171893,False,Norfolk_Terrier,0.107543,True,2772,13826
823581115634085888,2017-01-23 17:20:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Crawford,,1,Dingo,0.280949,False,German_Shepherd,0.194044,True,Pembroke,0.120051,True,3031,14376
823322678127919110,2017-01-23 00:13:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Wyatt,,2,Cowboy_Boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True,4637,17437
822975315408461824,2017-01-22 01:12:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Albus,,1,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.2331619999999999,True,3958,19139
822872901745569793,2017-01-21 18:26:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,puppo,1,Lakeland_Terrier,0.196015,True,Labrador_Retriever,0.160329,True,Irish_Terrier,0.0691262,True,48265,132810
